,datetime,TempOut,OutHum,WindSpeed,Bar,Rain,SolarRad,Substation_VC_MIN_Filtered
0,22/01/2014 16:00,7.3,93.0,0.0,754.5,0.0,0.0,244.1
1,22/01/2014 17:00,7.4,93.0,0.0,754.8,0.0,0.0,242.018
2,22/01/2014 18:00,7.4,93.0,0.0,754.9,0.0,0.0,242.96400000000003
3,22/01/2014 19:00,7.2,94.0,0.0,755.0,0.25,0.0,244.291
4,22/01/2014 20:00,6.7,95.0,0.0,755.1,0.0,0.0,243.773
5,22/01/2014 21:00,6.0,94.0,0.0,755.1,0.0,0.0,243.767
6,22/01/2014 22:00,5.4,96.0,0.0,755.4,0.0,0.0,245.505
7,22/01/2014 23:00,4.8,96.0,0.0,755.6,0.0,0.0,243.666
8,23/01/2014 00:00,4.9,96.0,0.0,755.4,0.0,0.0,244.458
9,23/01/2014 01:00,5.1,96.0,0.0,755.1,0.0,0.0,244.325
10,23/01/2014 02:00,5.1,95.0,0.0,755.3,0.0,0.0,244.80200000000002
11,23/01/2014 03:00,5.1,95.0,1.0,755.0,0.0,2.0,243.50900000000001
12,23/01/2014 04:00,5.0,95.0,0.0,754.5,0.0,48.0,244.051
13,23/01/2014 05:00,5.6,93.0,2.0,754.6,0.0,95.0,243.863
14,23/01/2014 06:00,5.9,92.0,3.0,754.5,0.76,32.0,241.785
15,23/01/2014 07:00,5.0,94.0,3.0,753.7,1.52,26.0,242.31
16,23/01/2014 08:00,6.1,96.0,2.0,753.3,0.0,124.0,242.261
17,23/01/2014 09:00,6.7,85.0,5.0,753.4,0.0,91.0,243.658
18,23/01/2014 10:00,6.8,77.0,5.0,754.0,0.0,38.0,243.72
19,23/01/2014 11:00,6.4,79.0,3.0,754.5,0.0,29.0,243.072
20,23/01/2014 12:00,5.7,79.0,1.0,754.8,0.0,0.0,242.30700000000002
21,23/01/2014 13:00,3.2,90.0,4.0,755.7,0.0,0.0,241.607
22,23/01/2014 19:00,3.2,90.0,2.0,756.0,0.0,0.0,243.88400000000001
23,23/01/2014 20:00,4.1,82.0,4.0,756.6,0.0,0.0,243.359
24,23/01/2014 21:00,4.3,79.0,5.0,756.7,0.0,0.0,242.148
25,23/01/2014 22:00,3.7,81.0,3.0,756.9,0.0,0.0,242.53
26,23/01/2014 23:00,3.4,84.0,3.0,757.1,0.0,0.0,244.708
27,24/01/2014 00:00,2.9,86.0,2.0,757.5,0.0,0.0,244.139
28,24/01/2014 01:00,2.6,87.0,3.0,757.4,0.0,0.0,243.50900000000001
29,24/01/2014 02:00,2.2,89.0,2.0,757.7,0.0,0.0,242.828
30,24/01/2014 03:00,1.7,91.0,1.0,757.7,0.0,0.0,244.26
31,24/01/2014 04:00,1.3,93.0,0.0,757.6,0.0,0.0,244.72400000000002
32,24/01/2014 05:00,1.3,92.0,0.0,757.7,0.0,0.0,245.407
33,24/01/2014 06:00,0.9,94.0,0.0,757.9,0.0,0.0,243.774
34,24/01/2014 07:00,0.6,94.0,0.0,757.9,0.0,0.0,241.771
35,24/01/2014 08:00,0.2,95.0,0.0,758.1,0.0,8.0,242.667
36,24/01/2014 09:00,0.9,96.0,0.0,758.1,0.0,45.0,243.065
37,24/01/2014 10:00,2.2,96.0,0.0,758.2,0.0,74.0,240.676
38,24/01/2014 11:00,3.8,95.0,0.0,758.1,0.0,111.0,242.88
39,24/01/2014 12:00,5.7,90.0,0.0,757.7,0.0,179.0,243.643
40,24/01/2014 13:00,6.4,82.0,1.0,757.6,0.0,166.0,244.479
41,24/01/2014 14:00,6.9,83.0,1.0,757.3,0.0,183.0,244.245
42,24/01/2014 15:00,6.5,85.0,1.0,757.3,0.0,70.0,243.377
43,24/01/2014 20:00,6.4,92.0,6.0,753.8,0.0,0.0,242.951
44,24/01/2014 21:00,6.5,89.0,2.0,757.3,0.0,0.0,245.52700000000002
45,24/01/2014 22:00,6.2,93.0,2.0,757.1,0.25,0.0,243.601
46,24/01/2014 23:00,6.1,94.0,2.0,756.8,0.76,0.0,244.042
47,25/01/2014 00:00,6.1,95.0,1.0,756.9,0.76,0.0,244.542
48,25/01/2014 01:00,6.1,96.0,1.0,756.6,0.0,0.0,243.37099999999998
49,25/01/2014 02:00,6.1,97.0,1.0,756.7,0.76,0.0,243.887
50,25/01/2014 03:00,6.2,97.0,1.0,756.9,0.0,0.0,243.165
51,25/01/2014 04:00,6.3,97.0,1.0,756.8,0.0,0.0,243.40599999999998
52,25/01/2014 05:00,6.4,97.0,1.0,756.8,0.0,0.0,244.831
53,25/01/2014 06:00,6.4,97.0,0.0,756.8,0.25,0.0,243.83900000000003
54,25/01/2014 07:00,6.5,97.0,0.0,756.7,0.0,0.0,242.477
55,25/01/2014 08:00,6.9,98.0,0.0,756.9,0.0,0.0,241.588
56,25/01/2014 09:00,7.4,98.0,1.0,757.2,0.0,17.0,242.03
57,25/01/2014 10:00,7.8,98.0,3.0,757.1,0.0,46.0,244.238
58,25/01/2014 11:00,8.3,98.0,2.0,756.7,0.0,73.0,243.75599999999997
59,25/01/2014 12:00,8.8,97.0,2.0,755.3,0.0,96.0,243.854
60,25/01/2014 13:00,9.2,95.0,3.0,754.9,0.0,108.0,244.38299999999998
61,25/01/2014 14:00,10.1,92.0,3.0,753.3,0.0,171.0,243.896
62,25/01/2014 15:00,9.7,91.0,3.0,751.7,0.0,69.0,243.56400000000002
63,25/01/2014 16:00,9.9,85.0,4.0,751.4,0.0,23.0,243.392
64,25/01/2014 17:00,7.1,84.0,9.0,752.6,1.27,0.0,242.075
65,25/01/2014 18:00,4.3,91.0,5.0,752.9,0.0,0.0,242.705
66,25/01/2014 19:00,5.1,88.0,5.0,753.7,0.0,0.0,245.301
67,25/01/2014 20:00,5.6,82.0,6.0,754.2,0.0,0.0,244.47299999999998
68,25/01/2014 21:00,5.4,81.0,6.0,754.9,0.0,0.0,245.52599999999998
69,25/01/2014 22:00,5.1,81.0,6.0,755.6,0.0,0.0,244.15200000000002
70,25/01/2014 23:00,4.7,81.0,5.0,756.7,0.0,0.0,244.458
71,26/01/2014 00:00,4.4,81.0,4.0,757.3,0.0,0.0,243.541
72,26/01/2014 01:00,3.7,83.0,2.0,757.1,0.0,0.0,243.46900000000002
73,26/01/2014 02:00,3.3,85.0,2.0,757.3,0.0,0.0,243.21099999999998
74,26/01/2014 03:00,3.4,85.0,2.0,757.5,0.0,0.0,244.18
75,26/01/2014 04:00,3.2,86.0,2.0,757.5,0.0,0.0,244.597
76,26/01/2014 05:00,2.9,87.0,1.0,757.4,0.0,0.0,244.933
77,26/01/2014 06:00,1.9,90.0,0.0,755.7,0.0,0.0,244.332
78,26/01/2014 07:00,2.2,92.0,1.0,754.2,0.0,0.0,243.78599999999997
79,26/01/2014 08:00,2.6,92.0,1.0,754.5,0.0,1.0,244.105
80,26/01/2014 09:00,3.7,90.0,1.0,752.3,0.0,21.0,241.882
81,26/01/2014 10:00,4.9,89.0,3.0,751.1,0.0,37.0,242.484
82,26/01/2014 11:00,5.7,91.0,2.0,749.1,0.0,21.0,242.59599999999998
83,26/01/2014 12:00,6.4,94.0,4.0,746.3,0.51,31.0,243.91400000000002
84,26/01/2014 13:00,6.4,93.0,4.0,743.7,0.25,25.0,243.296
85,26/01/2014 14:00,6.7,95.0,3.0,741.3,0.76,18.0,243.83900000000003
86,26/01/2014 15:00,7.3,96.0,4.0,739.7,0.25,12.0,244.985
87,26/01/2014 16:00,7.9,96.0,3.0,738.5,0.25,16.0,245.315
88,26/01/2014 17:00,7.6,86.0,5.0,738.6,0.25,0.0,242.28099999999998
89,26/01/2014 18:00,6.6,86.0,3.0,739.0,0.0,0.0,242.672
90,26/01/2014 19:00,6.2,86.0,2.0,739.2,0.0,0.0,244.082
91,26/01/2014 20:00,5.9,81.0,5.0,739.8,0.0,0.0,245.303
92,26/01/2014 21:00,5.0,79.0,3.0,740.2,0.0,0.0,245.17
93,26/01/2014 22:00,3.8,84.0,3.0,740.7,0.0,0.0,245.132
94,26/01/2014 23:00,3.1,86.0,4.0,740.8,0.0,0.0,244.642
95,27/01/2014 00:00,2.9,84.0,7.0,740.6,0.0,0.0,243.938
96,27/01/2014 01:00,2.9,84.0,7.0,740.5,0.0,0.0,242.99099999999999
97,27/01/2014 02:00,3.0,84.0,8.0,740.3,0.0,0.0,220.171
98,27/01/2014 03:00,2.6,85.0,6.0,740.2,0.0,0.0,244.834
99,27/01/2014 04:00,2.6,86.0,5.0,739.9,0.0,0.0,245.007
100,27/01/2014 05:00,2.3,86.0,3.0,740.2,0.0,0.0,245.485
101,27/01/2014 06:00,1.7,89.0,2.0,739.7,0.0,0.0,243.903
102,27/01/2014 07:00,1.7,89.0,2.0,739.3,0.0,0.0,241.46599999999998
103,27/01/2014 08:00,1.8,89.0,2.0,738.9,0.0,7.0,241.83599999999998
104,27/01/2014 09:00,2.6,90.0,2.0,738.8,0.25,21.0,243.34599999999998
105,27/01/2014 10:00,2.9,94.0,2.0,738.5,0.25,46.0,243.31900000000002
106,27/01/2014 11:00,4.4,92.0,3.0,738.4,0.0,120.0,244.463
107,27/01/2014 12:00,5.9,87.0,4.0,738.0,0.0,167.0,245.05900000000003
108,27/01/2014 13:00,7.9,80.0,6.0,737.8,0.0,294.0,243.456
109,27/01/2014 14:00,7.8,76.0,7.0,737.5,0.0,149.0,244.49200000000002
110,27/01/2014 15:00,7.6,76.0,8.0,737.6,0.0,75.0,243.27
111,27/01/2014 16:00,7.3,76.0,5.0,737.6,0.0,28.0,242.81799999999998
112,27/01/2014 17:00,5.4,84.0,5.0,737.9,0.0,1.0,241.821
113,27/01/2014 18:00,4.9,87.0,3.0,738.1,0.0,0.0,242.912
114,27/01/2014 19:00,4.7,90.0,2.0,738.1,0.0,0.0,242.87
115,27/01/2014 20:00,4.3,90.0,2.0,737.9,0.0,0.0,243.53099999999998
116,27/01/2014 21:00,4.2,91.0,2.0,738.1,0.0,0.0,243.72400000000002
117,27/01/2014 22:00,4.1,92.0,2.0,738.1,0.0,0.0,244.261
118,27/01/2014 23:00,4.3,90.0,3.0,738.0,0.0,0.0,243.692
119,28/01/2014 00:00,4.3,90.0,3.0,737.6,0.0,0.0,243.238
120,28/01/2014 01:00,4.6,92.0,1.0,737.4,0.0,0.0,242.00900000000001
121,28/01/2014 02:00,5.1,92.0,2.0,737.1,0.0,0.0,242.861
122,28/01/2014 03:00,5.6,91.0,4.0,736.8,0.0,0.0,243.06
123,28/01/2014 04:00,5.7,90.0,4.0,736.5,0.0,0.0,243.813
124,28/01/2014 05:00,5.2,91.0,3.0,736.4,0.0,0.0,244.012
125,28/01/2014 06:00,5.1,92.0,1.0,736.0,0.0,0.0,241.976
126,28/01/2014 07:00,5.0,91.0,2.0,735.7,0.0,0.0,241.567
127,28/01/2014 08:00,4.7,94.0,1.0,735.6,0.0,1.0,241.87599999999998
128,28/01/2014 09:00,5.1,94.0,1.0,735.8,0.0,38.0,243.817
129,28/01/2014 10:00,6.2,91.0,3.0,735.7,0.0,93.0,243.197
130,28/01/2014 11:00,7.5,87.0,5.0,735.8,0.0,193.0,244.046
131,28/01/2014 12:00,8.4,85.0,4.0,735.4,0.0,237.0,243.453
132,28/01/2014 13:00,8.4,82.0,3.0,735.5,0.0,289.0,243.19400000000002
133,28/01/2014 14:00,8.3,82.0,3.0,735.5,0.0,277.0,244.095
134,28/01/2014 15:00,7.1,88.0,2.0,735.8,0.0,67.0,244.21900000000002
135,28/01/2014 16:00,6.5,87.0,3.0,736.1,0.0,25.0,243.36
136,28/01/2014 17:00,5.9,92.0,2.0,736.9,0.51,0.0,242.02700000000002
137,28/01/2014 18:00,5.8,93.0,2.0,737.2,0.25,0.0,243.297
138,28/01/2014 19:00,5.2,94.0,1.0,737.8,1.02,0.0,244.80200000000002
139,28/01/2014 20:00,5.5,94.0,2.0,738.3,0.25,0.0,243.22299999999998
140,28/01/2014 21:00,4.9,94.0,1.0,738.8,0.0,0.0,243.125
141,28/01/2014 22:00,5.2,96.0,0.0,739.0,0.0,0.0,243.924
142,28/01/2014 23:00,6.3,92.0,2.0,739.5,0.0,0.0,244.237
143,29/01/2014 00:00,6.4,90.0,2.0,739.9,0.0,0.0,242.477
144,29/01/2014 01:00,6.2,90.0,2.0,740.4,0.0,0.0,242.28799999999998
145,29/01/2014 02:00,6.2,91.0,2.0,740.8,0.0,0.0,242.63099999999997
146,29/01/2014 03:00,5.9,91.0,2.0,741.0,0.0,0.0,244.06099999999998
147,29/01/2014 04:00,5.7,93.0,3.0,741.1,0.25,0.0,244.144
148,29/01/2014 05:00,5.6,93.0,4.0,741.4,0.25,0.0,244.50400000000002
149,29/01/2014 06:00,5.6,94.0,5.0,741.6,0.51,0.0,241.523
150,29/01/2014 07:00,5.4,94.0,5.0,741.9,0.51,0.0,241.37099999999998
151,29/01/2014 08:00,5.2,93.0,5.0,742.4,0.51,0.0,241.39
152,29/01/2014 09:00,5.2,92.0,4.0,742.9,0.0,20.0,241.984
153,29/01/2014 10:00,5.6,88.0,5.0,743.1,0.0,81.0,242.365
154,29/01/2014 11:00,6.1,85.0,5.0,743.4,0.0,92.0,243.335
155,29/01/2014 12:00,6.3,85.0,5.0,743.5,0.0,120.0,243.09599999999998
156,29/01/2014 13:00,6.2,84.0,5.0,743.6,0.0,77.0,242.918
157,29/01/2014 14:00,6.1,84.0,5.0,743.6,0.0,78.0,243.37
158,29/01/2014 15:00,5.6,86.0,5.0,744.0,0.0,41.0,243.882
159,29/01/2014 16:00,5.5,86.0,5.0,744.4,0.0,22.0,243.748
160,29/01/2014 17:00,5.3,87.0,5.0,744.9,0.0,0.0,242.328
161,29/01/2014 18:00,5.2,88.0,5.0,745.4,0.0,0.0,242.142
162,29/01/2014 19:00,5.1,87.0,4.0,745.9,0.0,0.0,244.102
163,29/01/2014 20:00,5.0,87.0,5.0,746.3,0.0,0.0,244.253
164,29/01/2014 21:00,4.7,90.0,5.0,746.6,0.25,0.0,241.108
165,29/01/2014 22:00,4.4,91.0,5.0,746.8,0.25,0.0,244.088
166,29/01/2014 23:00,4.2,91.0,5.0,746.9,0.25,0.0,243.91
167,30/01/2014 00:00,4.2,91.0,4.0,747.0,0.0,0.0,243.354
168,30/01/2014 01:00,4.2,91.0,5.0,747.0,0.0,0.0,242.01
169,30/01/2014 02:00,3.9,94.0,5.0,747.3,0.25,0.0,242.058
170,30/01/2014 03:00,4.0,95.0,4.0,747.4,0.0,0.0,241.91099999999997
171,30/01/2014 04:00,3.9,95.0,4.0,747.3,0.25,0.0,242.105
172,30/01/2014 05:00,3.9,96.0,4.0,747.4,0.25,0.0,243.09
173,30/01/2014 06:00,4.2,96.0,4.0,747.4,0.25,0.0,241.822
174,30/01/2014 07:00,4.6,96.0,2.0,747.6,0.0,0.0,242.12599999999998
175,30/01/2014 08:00,4.7,96.0,1.0,748.1,0.0,0.0,242.11
176,30/01/2014 09:00,4.9,96.0,0.0,748.4,0.76,6.0,241.643
177,30/01/2014 10:00,5.4,96.0,0.0,748.4,0.25,37.0,243.095
178,30/01/2014 11:00,6.4,95.0,1.0,748.6,0.0,134.0,244.895
179,30/01/2014 12:00,6.8,93.0,1.0,748.4,0.0,125.0,244.585
180,30/01/2014 13:00,7.7,91.0,1.0,748.3,0.0,174.0,244.59099999999998
181,30/01/2014 14:00,7.9,87.0,1.0,748.3,0.0,135.0,243.27900000000002
182,30/01/2014 15:00,7.6,87.0,2.0,748.4,0.0,90.0,243.331
183,30/01/2014 16:00,6.9,89.0,2.0,748.8,0.0,21.0,243.08700000000002
184,30/01/2014 17:00,6.2,91.0,1.0,749.2,0.0,0.0,242.162
185,30/01/2014 18:00,6.1,92.0,2.0,749.4,0.0,0.0,243.785
186,30/01/2014 19:00,5.9,91.0,2.0,749.7,0.0,0.0,242.433
187,30/01/2014 20:00,5.9,91.0,2.0,749.9,0.0,0.0,241.704
188,30/01/2014 21:00,5.7,93.0,2.0,750.0,0.0,0.0,243.64
189,30/01/2014 22:00,5.4,92.0,0.0,750.0,0.0,0.0,244.308
190,30/01/2014 23:00,5.1,93.0,0.0,750.8,0.0,0.0,244.015
191,31/01/2014 00:00,4.8,94.0,0.0,750.9,0.0,0.0,242.454
192,31/01/2014 01:00,3.9,94.0,0.0,750.5,0.0,0.0,242.382
193,31/01/2014 02:00,3.3,95.0,0.0,750.7,0.0,0.0,241.44400000000002
194,31/01/2014 03:00,3.7,96.0,0.0,750.9,0.0,0.0,242.19099999999997
195,31/01/2014 04:00,3.7,96.0,0.0,750.6,0.0,0.0,242.752
196,31/01/2014 05:00,4.1,97.0,0.0,750.7,0.0,0.0,243.755
197,31/01/2014 06:00,4.1,96.0,0.0,750.2,0.0,0.0,242.037
198,31/01/2014 07:00,4.2,96.0,0.0,750.1,0.0,0.0,241.229
199,31/01/2014 08:00,4.9,97.0,0.0,749.9,0.0,8.0,241.56400000000002
200,31/01/2014 09:00,5.3,96.0,1.0,749.8,0.0,68.0,242.75
201,31/01/2014 10:00,6.5,90.0,2.0,749.3,0.0,112.0,242.872
202,31/01/2014 11:00,6.5,86.0,4.0,748.8,0.0,145.0,242.503
203,31/01/2014 12:00,6.3,87.0,4.0,747.8,0.0,135.0,242.329
204,31/01/2014 13:00,6.2,89.0,4.0,746.9,0.0,94.0,242.636
205,31/01/2014 14:00,6.3,89.0,3.0,746.4,0.0,61.0,243.28599999999997
206,31/01/2014 15:00,6.3,89.0,3.0,745.8,0.0,19.0,243.58
207,31/01/2014 16:00,6.1,90.0,4.0,744.6,0.25,7.0,242.429
208,31/01/2014 17:00,5.9,93.0,4.0,743.3,0.51,0.0,241.745
209,31/01/2014 18:00,5.9,94.0,4.0,742.4,0.76,0.0,243.03599999999997
210,31/01/2014 19:00,6.1,94.0,5.0,741.5,1.02,0.0,243.612
211,31/01/2014 20:00,6.4,95.0,5.0,740.3,0.25,0.0,244.47299999999998
212,31/01/2014 21:00,6.6,95.0,5.0,738.8,0.0,0.0,243.736
213,31/01/2014 22:00,6.9,95.0,6.0,738.1,0.0,0.0,244.31099999999998
214,31/01/2014 23:00,7.3,96.0,5.0,737.2,0.51,0.0,244.84099999999998
215,01/02/2014 00:00,7.8,96.0,5.0,736.5,0.0,0.0,242.417
216,01/02/2014 01:00,7.9,96.0,5.0,735.8,0.0,0.0,241.63099999999997
217,01/02/2014 02:00,8.3,96.0,4.0,735.1,0.0,0.0,241.613
218,01/02/2014 03:00,8.4,95.0,5.0,734.4,0.76,0.0,241.36
219,01/02/2014 04:00,8.4,96.0,4.0,734.0,0.51,0.0,242.41299999999998
220,01/02/2014 05:00,7.1,93.0,4.0,735.1,1.02,0.0,243.305
221,01/02/2014 06:00,6.7,94.0,4.0,736.0,0.0,0.0,242.06599999999997
222,01/02/2014 07:00,6.4,93.0,3.0,736.6,0.0,0.0,241.454
223,01/02/2014 08:00,5.8,89.0,4.0,737.9,0.0,3.0,241.429
224,01/02/2014 09:00,5.4,88.0,4.0,739.0,0.0,24.0,241.747
225,01/02/2014 10:00,6.4,87.0,4.0,739.5,0.0,81.0,243.018
226,01/02/2014 11:00,7.1,77.0,7.0,739.9,0.0,187.0,243.47400000000002
227,01/02/2014 12:00,7.4,68.0,8.0,740.4,0.0,209.0,243.457
228,01/02/2014 13:00,8.3,64.0,8.0,740.7,0.0,348.0,243.412
229,01/02/2014 14:00,8.7,64.0,7.0,740.7,0.0,292.0,244.583
230,01/02/2014 15:00,8.4,68.0,7.0,741.0,0.0,104.0,243.817
231,01/02/2014 16:00,7.3,78.0,6.0,741.4,0.0,63.0,243.31900000000002
232,01/02/2014 17:00,6.1,84.0,6.0,741.9,0.0,3.0,241.855
233,01/02/2014 18:00,6.0,87.0,6.0,742.4,0.0,0.0,241.845
234,01/02/2014 19:00,6.5,83.0,7.0,742.9,0.0,0.0,244.808
235,01/02/2014 20:00,6.2,82.0,5.0,743.2,0.0,0.0,244.28
236,01/02/2014 21:00,6.6,80.0,6.0,743.4,0.0,0.0,243.97400000000002
237,01/02/2014 22:00,6.1,84.0,6.0,743.6,0.0,0.0,244.238
238,01/02/2014 23:00,6.3,83.0,6.0,743.9,0.0,0.0,244.71599999999998
239,02/02/2014 00:00,6.3,83.0,5.0,744.4,0.0,0.0,242.824
240,02/02/2014 01:00,6.4,84.0,5.0,744.6,0.0,0.0,241.99900000000002
241,02/02/2014 02:00,6.6,84.0,4.0,745.2,0.0,0.0,242.27200000000002
242,02/02/2014 03:00,6.6,85.0,4.0,745.8,0.0,0.0,243.673
243,02/02/2014 04:00,6.6,86.0,4.0,746.5,0.0,0.0,244.07
244,02/02/2014 05:00,6.4,86.0,2.0,747.3,0.0,0.0,241.498
245,02/02/2014 06:00,5.8,88.0,2.0,748.0,0.0,0.0,241.722
246,02/02/2014 07:00,5.4,89.0,2.0,748.8,0.0,0.0,241.234
247,02/02/2014 08:00,5.4,91.0,3.0,749.5,0.0,14.0,242.604
248,02/02/2014 09:00,6.1,89.0,2.0,750.3,0.0,77.0,241.854
249,02/02/2014 10:00,7.0,86.0,3.0,750.9,0.0,98.0,242.37099999999998
250,02/02/2014 11:00,8.4,80.0,3.0,751.3,0.0,198.0,242.109
251,02/02/2014 12:00,9.1,70.0,6.0,751.7,0.0,227.0,243.64
252,02/02/2014 13:00,9.8,65.0,6.0,751.7,0.0,343.0,243.253
253,02/02/2014 14:00,10.3,60.0,5.0,752.0,0.0,281.0,243.908
254,02/02/2014 15:00,9.6,64.0,4.0,752.7,0.0,85.0,244.584
255,02/02/2014 16:00,9.6,63.0,3.0,753.2,0.0,55.0,244.59599999999998
256,02/02/2014 17:00,7.7,73.0,1.0,753.7,0.0,4.0,242.17700000000002
257,02/02/2014 18:00,6.2,77.0,0.0,754.4,0.0,0.0,242.03099999999998
258,02/02/2014 19:00,5.5,83.0,1.0,754.5,0.0,0.0,242.31599999999997
259,02/02/2014 20:00,5.3,86.0,1.0,755.2,0.0,0.0,242.613
260,02/02/2014 21:00,4.7,89.0,1.0,755.3,0.0,0.0,243.605
261,02/02/2014 22:00,4.0,92.0,0.0,755.5,0.0,0.0,244.511
262,02/02/2014 23:00,3.9,94.0,0.0,755.6,0.0,0.0,244.815
263,03/02/2014 00:00,3.7,94.0,0.0,755.4,0.0,0.0,242.243
264,03/02/2014 01:00,4.7,96.0,0.0,755.1,0.0,0.0,242.187
265,03/02/2014 02:00,5.2,95.0,0.0,754.8,0.0,0.0,242.157
266,03/02/2014 03:00,5.7,93.0,1.0,754.3,0.0,0.0,243.958
267,03/02/2014 04:00,5.9,93.0,1.0,753.6,0.0,0.0,244.425
268,03/02/2014 05:00,5.8,94.0,1.0,753.5,0.0,0.0,243.90200000000002
269,03/02/2014 06:00,5.4,93.0,1.0,753.2,0.0,0.0,242.128
270,03/02/2014 07:00,5.2,92.0,1.0,753.0,0.0,0.0,241.831
271,03/02/2014 08:00,5.4,94.0,1.0,753.0,0.0,15.0,242.10299999999998
272,03/02/2014 09:00,6.1,91.0,2.0,752.8,0.0,53.0,242.388
273,03/02/2014 10:00,6.9,88.0,2.0,752.2,0.0,117.0,242.15099999999998
274,03/02/2014 11:00,7.4,86.0,3.0,752.1,0.0,214.0,242.644
275,03/02/2014 12:00,7.1,84.0,3.0,751.6,0.0,182.0,242.361
276,03/02/2014 13:00,7.5,80.0,3.0,750.6,0.0,293.0,243.02900000000002
277,03/02/2014 14:00,8.0,79.0,3.0,749.9,0.0,364.0,242.245
278,03/02/2014 15:00,7.3,80.0,2.0,749.4,0.0,97.0,243.42
279,03/02/2014 16:00,6.7,81.0,3.0,748.9,0.0,63.0,242.857
280,03/02/2014 17:00,5.8,83.0,2.0,748.4,0.0,3.0,242.102
281,03/02/2014 18:00,5.7,85.0,1.0,748.3,0.0,0.0,242.708
282,03/02/2014 19:00,5.8,84.0,2.0,748.0,0.0,0.0,243.55900000000003
283,03/02/2014 20:00,6.2,83.0,2.0,747.4,0.0,0.0,242.54
284,03/02/2014 21:00,5.6,86.0,2.0,747.0,0.0,0.0,242.699
285,03/02/2014 22:00,5.1,87.0,2.0,746.5,0.0,0.0,243.354
286,03/02/2014 23:00,5.1,88.0,2.0,746.2,0.0,0.0,243.525
287,04/02/2014 00:00,5.1,89.0,1.0,745.6,0.0,0.0,243.602
288,04/02/2014 01:00,5.2,89.0,1.0,744.8,0.0,0.0,242.9
289,04/02/2014 02:00,5.8,88.0,1.0,744.8,0.0,0.0,243.412
290,04/02/2014 03:00,6.1,87.0,1.0,744.6,0.0,0.0,244.99900000000002
291,04/02/2014 04:00,6.1,91.0,2.0,744.6,0.0,0.0,243.205
292,04/02/2014 05:00,6.2,90.0,2.0,745.0,0.0,0.0,243.59099999999998
293,04/02/2014 06:00,5.7,88.0,3.0,746.1,0.0,0.0,242.303
294,04/02/2014 07:00,5.0,88.0,3.0,746.8,0.0,0.0,241.752
295,04/02/2014 08:00,4.2,90.0,2.0,747.5,0.0,9.0,242.227
296,04/02/2014 09:00,5.2,88.0,4.0,747.9,0.0,38.0,243.229
297,04/02/2014 10:00,6.6,83.0,4.0,748.1,0.0,83.0,243.18099999999998
298,04/02/2014 11:00,8.2,82.0,3.0,748.1,0.0,219.0,243.261
299,04/02/2014 12:00,9.2,76.0,4.0,747.8,0.0,258.0,242.19
300,04/02/2014 13:00,8.9,73.0,5.0,747.6,0.0,148.0,243.645
301,04/02/2014 14:00,9.1,72.0,4.0,746.9,0.0,252.0,243.96599999999998
302,04/02/2014 15:00,7.6,82.0,3.0,746.7,0.0,59.0,243.832
303,04/02/2014 16:00,7.0,83.0,2.0,746.0,0.0,49.0,243.041
304,04/02/2014 17:00,6.7,84.0,2.0,745.6,0.0,2.0,241.615
305,04/02/2014 18:00,6.7,85.0,2.0,745.1,0.0,0.0,242.68099999999998
306,04/02/2014 19:00,6.3,86.0,3.0,744.1,0.0,0.0,244.653
307,04/02/2014 20:00,6.8,85.0,3.0,743.2,0.0,0.0,242.666
308,04/02/2014 21:00,7.1,83.0,4.0,742.1,0.0,0.0,243.44
309,04/02/2014 22:00,7.1,84.0,3.0,741.4,0.0,0.0,244.31
310,04/02/2014 23:00,7.3,79.0,4.0,740.2,0.0,0.0,243.515
311,05/02/2014 00:00,7.6,76.0,4.0,739.1,0.0,0.0,242.149
312,05/02/2014 01:00,6.8,82.0,5.0,738.1,0.25,0.0,242.011
313,05/02/2014 02:00,6.3,86.0,4.0,736.9,0.51,0.0,241.99599999999998
314,05/02/2014 03:00,5.4,89.0,5.0,736.1,0.51,0.0,243.46599999999998
315,05/02/2014 04:00,5.5,92.0,4.0,735.0,0.51,0.0,243.79
316,05/02/2014 05:00,6.2,91.0,4.0,734.4,0.0,0.0,243.505
317,05/02/2014 06:00,6.6,91.0,4.0,733.9,0.0,0.0,241.524
318,05/02/2014 07:00,6.4,90.0,5.0,734.4,0.76,0.0,241.467
319,05/02/2014 08:00,6.5,89.0,3.0,734.4,0.0,7.0,241.99099999999999
320,05/02/2014 09:00,7.2,85.0,4.0,734.5,0.0,56.0,244.66099999999997
321,05/02/2014 10:00,8.1,82.0,4.0,734.0,0.0,88.0,244.093
322,05/02/2014 11:00,9.2,82.0,5.0,733.5,0.0,206.0,243.93900000000002
323,05/02/2014 12:00,9.2,76.0,6.0,733.2,0.0,254.0,244.618
324,05/02/2014 13:00,8.3,79.0,6.0,732.9,0.0,95.0,244.342
325,05/02/2014 14:00,7.7,86.0,6.0,732.6,0.25,58.0,243.92
326,05/02/2014 15:00,6.8,92.0,6.0,732.1,0.0,21.0,243.517
327,05/02/2014 16:00,7.4,92.0,5.0,731.8,0.0,14.0,242.854
328,05/02/2014 17:00,8.4,89.0,7.0,732.2,0.0,0.0,243.475
329,05/02/2014 18:00,9.1,85.0,6.0,733.2,0.0,0.0,243.847
330,05/02/2014 19:00,9.6,78.0,6.0,734.3,0.0,0.0,239.92
